10830.8,10525.6,10639.6,10688.4,10526.8,10944.3,10791.3,10991.9,10542.9,10430.9
10525.6,10639.6,10688.4,10526.8,10944.3,10791.3,10991.9,10542.9,10430.9,10627.8
10639.6,10688.4,10526.8,10944.3,10791.3,10991.9,10542.9,10430.9,10627.8,10272.1
10688.4,10526.8,10944.3,10791.3,10991.9,10542.9,10430.9,10627.8,10272.1,10399.9
10526.8,10944.3,10791.3,10991.9,10542.9,10430.9,10627.8,10272.1,10399.9,10973.6
10944.3,10791.3,10991.9,10542.9,10430.9,10627.8,10272.1,10399.9,10973.6,11337.4
10791.3,10991.9,10542.9,10430.9,10627.8,10272.1,10399.9,10973.6,11337.4,11000.2
10991.9,10542.9,10430.9,10627.8,10272.1,10399.9,10973.6,11337.4,11000.2,11149.2
10542.9,10430.9,10627.8,10272.1,10399.9,10973.6,11337.4,11000.2,11149.2,10921.6
10430.9,10627.8,10272.1,10399.9,10973.6,11337.4,11000.2,11149.2,10921.6,10710.3
10627.8,10272.1,10399.9,10973.6,11337.4,11000.2,11149.2,10921.6,10710.3,10777
10272.1,10399.9,10973.6,11337.4,11000.2,11149.2,10921.6,10710.3,10777,10756.6
10399.9,10973.6,11337.4,11000.2,11149.2,10921.6,10710.3,10777,10756.6,11039.1
10973.6,11337.4,11000.2,11149.2,10921.6,10710.3,10777,10756.6,11039.1,11151.4
11337.4,11000.2,11149.2,10921.6,10710.3,10777,10756.6,11039.1,11151.4,11131.8
11000.2,11149.2,10921.6,10710.3,10777,10756.6,11039.1,11151.4,11131.8,11366.6
11149.2,10921.6,10710.3,10777,10756.6,11039.1,11151.4,11131.8,11366.6,11160.5
10921.6,10710.3,10777,10756.6,11039.1,11151.4,11131.8,11366.6,11160.5,11231.9
10710.3,10777,10756.6,11039.1,11151.4,11131.8,11366.6,11160.5,11231.9,11314.1
10777,10756.6,11039.1,11151.4,11131.8,11366.6,11160.5,11231.9,11314.1,11290.1
10756.6,11039.1,11151.4,11131.8,11366.6,11160.5,11231.9,11314.1,11290.1,11431.1
11039.1,11151.4,11131.8,11366.6,11160.5,11231.9,11314.1,11290.1,11431.1,11419.4
11151.4,11131.8,11366.6,11160.5,11231.9,11314.1,11290.1,11431.1,11419.4,11673.7
11131.8,11366.6,11160.5,11231.9,11314.1,11290.1,11431.1,11419.4,11673.7,11638.8
11366.6,11160.5,11231.9,11314.1,11290.1,11431.1,11419.4,11673.7,11638.8,11503.2
11160.5,11231.9,11314.1,11290.1,11431.1,11419.4,11673.7,11638.8,11503.2,11431.7
11231.9,11314.1,11290.1,11431.1,11419.4,11673.7,11638.8,11503.2,11431.7,11140.3
11314.1,11290.1,11431.1,11419.4,11673.7,11638.8,11503.2,11431.7,11140.3,11361.5
11290.1,11431.1,11419.4,11673.7,11638.8,11503.2,11431.7,11140.3,11361.5,11123.5
11431.1,11419.4,11673.7,11638.8,11503.2,11431.7,11140.3,11361.5,11123.5,11260.4
11419.4,11673.7,11638.8,11503.2,11431.7,11140.3,11361.5,11123.5,11260.4,11332.1
11673.7,11638.8,11503.2,11431.7,11140.3,11361.5,11123.5,11260.4,11332.1,11365.7
11638.8,11503.2,11431.7,11140.3,11361.5,11123.5,11260.4,11332.1,11365.7,11251.6
